source	target	mutualrank	logrank
DOHH	CEX1	0.011363636363636364	4.477336814478207
NEW1	MOT1	0.014492753623188406	4.23410650459726
EF3B	SCY1	0.009433962264150943	4.663439094112067
IMB1	NMD5	0.16666666666666666	1.791759469228055
AP1G1	FES1	0.021505376344086023	3.8394523125933104
UFD4	HGH1	0.125	2.0794415416798357
VAC8	STU1	0.031746031746031744	3.4499875458315876
IMB4	LAA1	0.046511627906976744	3.068052935133617
USO1	AP2B	0.025974025974025976	3.6506582412937383
TSC11	IMB3	0.023809523809523808	3.7376696182833684
AP3B	IPI1	0.021505376344086023	3.8394523125933104
STU1	IMB2	0.05	2.995732273553991
SXM1	GCN1	0.038461538461538464	3.258096538021482
AP2A	COPB	0.25	1.3862943611198906
CSE1	RTP1	0.03773584905660377	3.2771447329921766
STU1	UTP20	0.038461538461538464	3.258096538021482
SHE4	EF3A	0.018018018018018018	4.0163830207523885
TR732	AP1B1	0.03508771929824561	3.349904087274605
AP3B	SF3B1	0.05263157894736842	2.9444389791664407
CND1	DOHH	0.029850746268656716	3.5115454388310208
STU2	VAC14	0.13333333333333333	2.0149030205422647
STU2	SCC3	0.03278688524590164	3.417726683613366
TOR1	RRP12	0.07407407407407407	2.6026896854443837
TOR1	VAC8	0.06451612903225806	2.740840023925201
AP2A	2AAA	0.058823529411764705	2.833213344056216
CND1	AP1B1	0.05128205128205128	2.9704144655697013
XPO1	CEX1	0.009523809523809525	4.653960350157523
MOT1	UFD4	0.011560693641618497	4.460144413937834
SF3B1	NEW1	0.024691358024691357	3.7013019741124937
KOG1	FES1	0.014925373134328358	4.204692619390966
COPG	AP3D	0.16666666666666666	1.791759469228055
STU2	CSE1	0.03333333333333333	3.4011973816621555
STU2	EF3A	0.029411764705882353	3.5263605246161616
IMB3	TR732	0.031746031746031744	3.4499875458315876
AP1G1	AP2B	0.4	0.916290731874155
TOR2	GCN1	0.18181818181818182	1.7047480922384253
CSE1	FES1	0.018018018018018018	4.0163830207523885
AP1B1	EF3B	0.021052631578947368	3.8607297110405954
2AAA	CEX1	0.013245033112582781	4.324132656254979
COPB	SHE4	0.046511627906976744	3.068052935133617
SEC17	APC5	0.031746031746031744	3.4499875458315876
CEX1	IMB3	0.01098901098901099	4.51085950651685
TOR1	NMD5	0.034482758620689655	3.367295829986474
STU2	IPI1	0.038461538461538464	3.258096538021482
FES1	SYO1	0.15384615384615385	1.8718021769015913
CND1	IMB1	0.021052631578947368	3.8607297110405954
VPS15	KOG1	0.006557377049180328	5.0271645960474665
IMB1	IMB2	0.6666666666666666	0.40546510810816444
RRP12	NEW1	0.019230769230769232	3.951243718581427
IMB2	LAA1	0.027777777777777776	3.58351893845611
SF3B1	SCC2	0.03508771929824561	3.349904087274605
MET18	VID28	0.023529411764705882	3.7495040759303713
DOHH	TR732	0.0392156862745098	3.2386784521643803
VAC8	VATH	0.1	2.3025850929940455
USO1	HGH1	0.10526315789473684	2.2512917986064953
VID28	AP3D	0.041666666666666664	3.1780538303479458
TOR2	IMB1	0.06666666666666667	2.70805020110221
PDS5	UTP10	0.024691358024691357	3.7013019741124937
CND3	MET18	0.0392156862745098	3.2386784521643803
IMB2	COPB	0.044444444444444446	3.1135153092103742
RTP1	IMB1	0.03571428571428571	3.332204510175204
IMA1	NMD5	0.025	3.6888794541139363
KA120	SXM1	0.5	0.6931471805599453
IPI1	GCN1	0.02666666666666667	3.624340932976365
EF3B	CSE1	0.02040816326530612	3.891820298110627
RTP1	KA120	0.04878048780487805	3.0204248861443626
AP3B	IMB3	0.045454545454545456	3.091042453358316
CND1	MOT1	0.0111731843575419	4.4942386252808095
AP1G1	COPG	0.2	1.6094379124341003
TOR2	VAC14	0.07407407407407407	2.6026896854443837
VID28	EF3A	0.01834862385321101	3.9982007016691985
KA120	UFD4	0.02631578947368421	3.6375861597263857
TR732	TOR2	0.021052631578947368	3.8607297110405954
XPO1	MOT1	0.013513513513513514	4.304065093204169
VPS15	2AAA	0.008032128514056224	4.824305715904762
AP1G1	IMB4	0.031746031746031744	3.4499875458315876
IMB3	AP2B	0.044444444444444446	3.1135153092103742
TOR1	USO1	0.01818181818181818	4.007333185232471
VID28	AP1B1	0.05714285714285714	2.8622008809294686
NEW1	TOR1	0.022988505747126436	3.7727609380946383
FES1	AP1B1	0.03333333333333333	3.4011973816621555
CND3	SCC2	1.0	-0.0
EF3A	AP1B1	0.02127659574468085	3.8501476017100584
EF3A	KA120	0.020833333333333332	3.871201010907891
CSE1	AP3D	0.02197802197802198	3.817712325956905
SXM1	CSE1	0.5	0.6931471805599453
MET18	VAC8	0.04	3.2188758248682006
IMB3	SF3B1	0.1111111111111111	2.1972245773362196
SXM1	TTI1	0.0273972602739726	3.597312260588446
IMA1	SCC3	0.027777777777777776	3.58351893845611
RQC1	CYC8	0.027777777777777776	3.58351893845611
IMB2	2AAA	0.1111111111111111	2.1972245773362196
TTI1	NMD5	0.028985507246376812	3.5409593240373143
KA120	AP1B1	0.031746031746031744	3.4499875458315876
UTP20	FES1	0.02127659574468085	3.8501476017100584
MOT1	FES1	0.011363636363636364	4.477336814478207
UTP10	CND3	0.02631578947368421	3.6375861597263857
DOHH	2AAA	0.06451612903225806	2.740840023925201
COPB	GCN1	0.043478260869565216	3.1354942159291497
UTP10	VID28	0.02040816326530612	3.891820298110627
CLU	HIF1	1.0	-0.0
SCY1	STU2	0.0111731843575419	4.4942386252808095
STU1	SF3B1	0.041666666666666664	3.1780538303479458
VID28	IMB4	0.028169014084507043	3.56953269648137
ECM29	SF3B1	0.13333333333333333	2.0149030205422647
FES1	HYM1	0.03076923076923077	3.481240089335692
STU2	AP1G1	0.03571428571428571	3.332204510175204
IPI1	CSE1	0.02631578947368421	3.6375861597263857
IMA1	MET18	0.03389830508474576	3.3843902633457743
COPG	NEW1	0.018867924528301886	3.970291913552122
UFD4	CND1	0.024096385542168676	3.7256934272366524
STU1	AP2B	0.029411764705882353	3.5263605246161616
RRP12	MET18	0.2	1.6094379124341003
EF3B	SF3B1	0.025	3.6888794541139363
UTP10	SCC2	0.024390243902439025	3.713572066704308
IMB3	NEW1	0.024691358024691357	3.7013019741124937
AP3B	STU1	0.028169014084507043	3.56953269648137
MET18	TOR2	0.09090909090909091	2.3978952727983707
IMB4	NMD5	0.125	2.0794415416798357
SF3B1	RPN2	0.04878048780487805	3.0204248861443626
GCN1	VID28	0.03076923076923077	3.481240089335692
CND1	CND3	0.08	2.5257286443082556
VID28	SYO1	0.18181818181818182	1.7047480922384253
VAC14	ATR	0.02702702702702703	3.6109179126442243
EF3A	AP2A	0.016260162601626018	4.119037174812472
IMB4	RPN2	0.02564102564102564	3.6635616461296463
PDS5	UTP20	0.031746031746031744	3.4499875458315876
TOR1	BLM10	0.019230769230769232	3.951243718581427
SCC3	CND3	0.125	2.0794415416798357
NMD5	COPB	0.01904761904761905	3.960813169597578
IMB2	STU2	0.06060606060606061	2.803360380906535
VATH	GCN1	0.02531645569620253	3.676300671907076
MET18	CSE1	0.03571428571428571	3.332204510175204
KA120	SF3B1	0.05555555555555555	2.890371757896165
RRP12	VAC14	0.05555555555555555	2.890371757896165
GCN1	ECM29	0.6666666666666666	0.40546510810816444
AP1G1	GCN1	0.0392156862745098	3.2386784521643803
DOHH	SCC3	0.031746031746031744	3.4499875458315876
COPG	IMA1	0.06451612903225806	2.740840023925201
EF3B	KA120	0.0196078431372549	3.9318256327243257
APC5	SCC4	0.02564102564102564	3.6635616461296463
SF3B1	GCN1	0.18181818181818182	1.7047480922384253
2AAA	KA120	0.04	3.2188758248682006
NEW1	EF3A	0.6666666666666666	0.40546510810816444
IMB2	SF3B1	0.18181818181818182	1.7047480922384253
LAA1	AP3D	0.025974025974025976	3.6506582412937383
PDS5	SXM1	0.02197802197802198	3.817712325956905
IMB4	NEW1	0.022988505747126436	3.7727609380946383
NMD5	PDS5	0.023255813953488372	3.7612001156935624
VATH	CND1	0.025974025974025976	3.6506582412937383
IMB2	IMB3	0.2	1.6094379124341003
AP2B	IMB4	0.03636363636363636	3.3141860046725258
SHE4	DOHH	0.046511627906976744	3.068052935133617
MOT1	CND3	0.012903225806451613	4.350277936359301
VID28	AP1G1	0.02666666666666667	3.624340932976365
ECM29	SCC3	0.025974025974025976	3.6506582412937383
VATH	TOR2	0.014084507042253521	4.2626798770413155
CYC8	RPN6	0.03508771929824561	3.349904087274605
CSE1	IMB2	0.2222222222222222	1.5040773967762742
GCN1	TR732	0.03773584905660377	3.2771447329921766
CSE1	SF3B1	0.06666666666666667	2.70805020110221
AP2A	AP1G1	1.0	-0.0
2AAA	VID28	0.05263157894736842	2.9444389791664407
UTP10	DOHH	0.0196078431372549	3.9318256327243257
RRP12	AP3D	0.03278688524590164	3.417726683613366
UTP10	GCN1	0.058823529411764705	2.833213344056216
RPN2	TOR1	0.027777777777777776	3.58351893845611
STU1	FES1	0.024096385542168676	3.7256934272366524
HGH1	MOT1	0.011764705882352941	4.442651256490317
SCC2	CND1	0.6666666666666666	0.40546510810816444
AP3B	COPB	0.15384615384615385	1.8718021769015913
TOR2	EF3A	0.021505376344086023	3.8394523125933104
NEW1	VID28	0.019801980198019802	3.9219733362813143
CND1	VID28	0.021739130434782608	3.828641396489095
SEC17	CLU	0.07692307692307693	2.5649493574615367
RPN2	AP1G1	0.047619047619047616	3.044522437723423
UTP20	NEW1	0.027777777777777776	3.58351893845611
SCC2	MET18	0.03571428571428571	3.332204510175204
IMB4	IMB2	0.2857142857142857	1.252762968495368
COPG	PDS5	0.06060606060606061	2.803360380906535
IMB3	RTP1	0.045454545454545456	3.091042453358316
PDS5	SCC3	0.09523809523809523	2.3513752571634776
KA120	ECM29	0.05263157894736842	2.9444389791664407
AP1B1	UTP20	0.0425531914893617	3.1570004211501135
TOR2	VID28	0.02631578947368421	3.6375861597263857
XPO1	IMA1	0.023809523809523808	3.7376696182833684
COPB	STU2	0.05128205128205128	2.9704144655697013
NEW1	ECM29	0.02702702702702703	3.6109179126442243
CEX1	STU2	0.012987012987012988	4.343805421853684
CND3	TOR2	0.017543859649122806	4.04305126783455
STU1	SCC2	0.03125	3.4657359027997265
NMD5	AP2B	0.021739130434782608	3.828641396489095
IMB1	VAC14	0.06060606060606061	2.803360380906535
DOHH	FES1	0.04	3.2188758248682006
TOR2	LAA1	0.017094017094017096	4.069026754237811
VAC14	AP3B	0.0625	2.772588722239781
CEX1	IMB2	0.010869565217391304	4.5217885770490405
2AAA	MOT1	0.02040816326530612	3.891820298110627
CSE1	UFD4	0.02247191011235955	3.7954891891721947
CND1	STU1	0.029411764705882353	3.5263605246161616
VID28	HYM1	0.03389830508474576	3.3843902633457743
TOR1	TOR2	1.0	-0.0
IMB3	STU1	0.041666666666666664	3.1780538303479458
CND1	CEX1	0.011363636363636364	4.477336814478207
VAC8	VAC14	0.09090909090909091	2.3978952727983707
CEX1	AP2B	0.0111731843575419	4.4942386252808095
IMA1	TSC11	0.038461538461538464	3.258096538021482
2AAA	AP2B	0.1	2.3025850929940455
FES1	RRP12	0.0196078431372549	3.9318256327243257
SCY1	TOR1	0.008064516129032258	4.820281565605037
DOHH	ECM29	0.03389830508474576	3.3843902633457743
AP3D	USO1	0.03125	3.4657359027997265
COPG	UTP20	0.0425531914893617	3.1570004211501135
SF3B1	UTP10	0.07142857142857142	2.639057329615259
IPI1	KA120	0.029411764705882353	3.5263605246161616
COPB	TOR1	0.03773584905660377	3.2771447329921766
RTP1	SXM1	0.03333333333333333	3.4011973816621555
AP3B	CND1	0.06451612903225806	2.740840023925201
KA120	VAC8	0.02702702702702703	3.6109179126442243
IMA1	IMB1	0.03636363636363636	3.3141860046725258
IMA1	FES1	0.18181818181818182	1.7047480922384253
CSE1	GCN1	0.045454545454545456	3.091042453358316
UTP20	AP2A	0.02666666666666667	3.624340932976365
2AAA	SF3B1	0.2857142857142857	1.252762968495368
AP2A	PDS5	0.029850746268656716	3.5115454388310208
CND3	STU2	0.037037037037037035	3.295836866004329
TTI1	MOT1	0.012422360248447204	4.388257184424518
VAC8	PDS5	0.029411764705882353	3.5263605246161616
UFD4	COPB	0.037037037037037035	3.295836866004329
STU1	AP3D	0.02531645569620253	3.676300671907076
IPI1	AP1G1	0.02631578947368421	3.6375861597263857
CEX1	EF3A	0.0106951871657754	4.537961436294641
2AAA	STU1	0.05405405405405406	2.917770732084279
LAA1	RRP12	0.0273972602739726	3.597312260588446
IMB2	LTN1	0.02666666666666667	3.624340932976365
MOT1	LAA1	0.013605442176870748	4.297285406218791
COPG	SHE4	0.04081632653061224	3.1986731175506815
SHE4	UTP10	0.018691588785046728	3.979681653901961
AP3D	RPN2	0.058823529411764705	2.833213344056216
SYO1	VAC8	0.07142857142857142	2.639057329615259
IMB3	EF3A	0.023809523809523808	3.7376696182833684
MOT1	TR732	0.012987012987012988	4.343805421853684
COPB	CSE1	0.023809523809523808	3.7376696182833684
FES1	VAC14	0.027777777777777776	3.58351893845611
AP2A	VATH	0.03333333333333333	3.4011973816621555
COPG	SCC2	0.043478260869565216	3.1354942159291497
IMB2	VAC14	0.09090909090909091	2.3978952727983707
CND3	COPB	0.0392156862745098	3.2386784521643803
TOR1	CSE1	0.041666666666666664	3.1780538303479458
SXM1	XPO1	0.10526315789473684	2.2512917986064953
SCC2	CEX1	0.011363636363636364	4.477336814478207
STU2	TOR1	0.058823529411764705	2.833213344056216
XPO1	AP1B1	0.025	3.6888794541139363
CEX1	COPG	0.0111731843575419	4.4942386252808095
SHE4	AP2B	0.05263157894736842	2.9444389791664407
IMB2	TR732	0.03278688524590164	3.417726683613366
IMB4	USO1	0.018518518518518517	3.9889840465642745
RPN2	VAC8	0.05263157894736842	2.9444389791664407
ATR	ECM29	0.02666666666666667	3.624340932976365
MET18	EF3A	0.029411764705882353	3.5263605246161616
FES1	EF3B	0.018018018018018018	4.0163830207523885
AP2B	UFD4	0.04081632653061224	3.1986731175506815
IMB3	MOT1	0.02127659574468085	3.8501476017100584
AP2B	IMA1	0.11764705882352941	2.1400661634962708
IMB1	DOHH	0.02666666666666667	3.624340932976365
SF3B1	CEX1	0.0125	4.382026634673881
VAC14	NMD5	0.04081632653061224	3.1986731175506815
MET18	IPI1	0.041666666666666664	3.1780538303479458
NEW1	CND3	0.019801980198019802	3.9219733362813143
IMB1	VAC8	0.041666666666666664	3.1780538303479458
TOR2	SXM1	0.025	3.6888794541139363
IMA1	IMB4	0.03389830508474576	3.3843902633457743
ECM29	VAC14	0.15384615384615385	1.8718021769015913
MOT1	AP2A	0.011904761904761904	4.430816798843313
LAA1	STU2	0.025974025974025976	3.6506582412937383
IMB1	AP3B	0.03333333333333333	3.4011973816621555
UFD4	COPG	0.03508771929824561	3.349904087274605
MOT1	IPI1	0.014598540145985401	4.22683374526818
COPG	AP2A	0.4	0.916290731874155
UTP20	UTP10	0.0625	2.772588722239781
AP1B1	MOT1	0.015503875968992248	4.1666652238017265
IMB3	STU2	0.0625	2.772588722239781
RTP1	RRP12	0.025	3.6888794541139363
VAC14	COPG	0.06896551724137931	2.6741486494265287
VAC14	VID28	0.03076923076923077	3.481240089335692
KA120	NEW1	0.02040816326530612	3.891820298110627
UTP10	ATR	0.028169014084507043	3.56953269648137
IMB4	SYO1	0.020833333333333332	3.871201010907891
COPG	2AAA	0.09523809523809523	2.3513752571634776
AP1B1	VATH	0.03636363636363636	3.3141860046725258
MET18	IMB1	0.0625	2.772588722239781
STU2	BLM10	0.02631578947368421	3.6375861597263857
2AAA	SCC3	0.031746031746031744	3.4499875458315876
MET18	UFD4	0.023809523809523808	3.7376696182833684
AP2B	SCY1	0.01015228426395939	4.590056548178043
AP3B	VAC8	0.08	2.5257286443082556
SXM1	IMA1	0.022222222222222223	3.8066624897703196
NMD5	2AAA	0.03389830508474576	3.3843902633457743
AP3D	NMD5	0.020202020202020204	3.9019726695746444
HYM1	IMA1	0.03389830508474576	3.3843902633457743
COPG	IMB1	0.047619047619047616	3.044522437723423
BLM10	TOR2	0.015625	4.1588830833596715
CND3	DOHH	0.11764705882352941	2.1400661634962708
CND1	UTP10	0.022727272727272728	3.784189633918261
PDS5	NEW1	0.01834862385321101	3.9982007016691985
IMB2	IPI1	0.034482758620689655	3.367295829986474
IMB2	SCC3	0.02857142857142857	3.5553480614894135
EF3A	XPO1	0.017391304347826087	4.051784947803305
COPB	ECM29	0.038461538461538464	3.258096538021482
TOR1	UTP20	0.10526315789473684	2.2512917986064953
UTP20	AP1G1	0.028985507246376812	3.5409593240373143
HIR3	CYC8	0.020618556701030927	3.8815637979434374
TOR1	IMA1	0.046511627906976744	3.068052935133617
TOR2	RTP1	0.025974025974025976	3.6506582412937383
IMB2	AP1G1	0.038461538461538464	3.258096538021482
STU2	VID28	0.02702702702702703	3.6109179126442243
CND3	EF3A	0.01818181818181818	4.007333185232471
UTP10	IMB1	0.07692307692307693	2.5649493574615367
CND3	UFD4	0.019801980198019802	3.9219733362813143
IMA1	NEW1	0.021739130434782608	3.828641396489095
RPN2	COPG	0.06896551724137931	2.6741486494265287
VAC14	MET18	0.05555555555555555	2.890371757896165
STU1	MET18	0.030303030303030304	3.4965075614664802
RTP1	CND1	0.029411764705882353	3.5263605246161616
STU2	AP2B	0.0425531914893617	3.1570004211501135
VAC8	FES1	0.06666666666666667	2.70805020110221
COPG	IPI1	0.02564102564102564	3.6635616461296463
SHE4	UTP20	0.028169014084507043	3.56953269648137
IPI1	AP1B1	0.02857142857142857	3.5553480614894135
AP2B	AP2A	0.2	1.6094379124341003
EF3B	UFD4	0.02040816326530612	3.891820298110627
BLM10	NEW1	0.02197802197802198	3.817712325956905
NMD5	NEW1	0.01818181818181818	4.007333185232471
ECM29	IMB1	0.1	2.3025850929940455
DOHH	MET18	0.023529411764705882	3.7495040759303713
NMD5	EF3B	0.0196078431372549	3.9318256327243257
IMA1	UTP10	0.028169014084507043	3.56953269648137
FES1	USO1	0.13333333333333333	2.0149030205422647
MAK21	COPB	0.03333333333333333	3.4011973816621555
EF3B	IMB4	0.022727272727272728	3.784189633918261
AP1B1	PDS5	0.06896551724137931	2.6741486494265287
IMB3	RPN2	0.028985507246376812	3.5409593240373143
2AAA	XPO1	0.0273972602739726	3.597312260588446
NEW1	CEX1	0.010869565217391304	4.5217885770490405
MET18	AP2B	0.03636363636363636	3.3141860046725258
RPN2	AP2B	0.06451612903225806	2.740840023925201
MOT1	SCC2	0.012121212121212121	4.412798293340635
RTP1	AP1G1	0.024390243902439025	3.713572066704308
EF3A	EF3B	1.0	-0.0
COPG	HGH1	0.029850746268656716	3.5115454388310208
TAO3	GCN1	0.037037037037037035	3.295836866004329
DOHH	AP3B	0.06666666666666667	2.70805020110221
SHE4	NEW1	0.018867924528301886	3.970291913552122
APC5	CLU	0.02857142857142857	3.5553480614894135
SXM1	UTP20	0.041666666666666664	3.1780538303479458
IPI1	UTP20	0.02631578947368421	3.6375861597263857
TOR1	SCC2	0.029411764705882353	3.5263605246161616
STU2	SCC2	0.03125	3.4657359027997265
COPG	STU1	0.029850746268656716	3.5115454388310208
RRP12	STU1	0.027777777777777776	3.58351893845611
EF3A	SF3B1	0.02531645569620253	3.676300671907076
UTP20	TOR2	0.15384615384615385	1.8718021769015913
IMB1	TOR1	0.06666666666666667	2.70805020110221
VAC8	AP1G1	0.05128205128205128	2.9704144655697013
IMB2	EF3B	0.024096385542168676	3.7256934272366524
AP3B	IMB4	0.03636363636363636	3.3141860046725258
KA120	AP3B	0.03125	3.4657359027997265
UFD4	TOR1	0.029850746268656716	3.5115454388310208
IMA1	LAA1	0.02127659574468085	3.8501476017100584
SCC2	2AAA	0.058823529411764705	2.833213344056216
FES1	SIL1	1.0	-0.0
CND1	AP2A	0.05555555555555555	2.890371757896165
AP3D	AP1B1	0.3333333333333333	1.0986122886681098
HGH1	IMA1	0.15384615384615385	1.8718021769015913
MOT1	RPN2	0.013513513513513514	4.304065093204169
VAC8	STU2	0.043478260869565216	3.1354942159291497
AP1B1	TOR1	0.05	2.995732273553991
CYC8	TOR1	0.018867924528301886	3.970291913552122
SCC2	PDS5	0.4	0.916290731874155
MET18	MOT1	0.02	3.912023005428146
TOR2	IMB4	0.08	2.5257286443082556
UTP20	AP3D	0.04081632653061224	3.1986731175506815
LTN1	IPI1	0.046511627906976744	3.068052935133617
COPB	UTP10	0.0273972602739726	3.597312260588446
AP2A	DOHH	0.0392156862745098	3.2386784521643803
RRP12	IPI1	0.021505376344086023	3.8394523125933104
IMB4	EF3A	0.023255813953488372	3.7612001156935624
IMB4	TR732	0.0273972602739726	3.597312260588446
RPN2	RPN1	1.0	-0.0
2AAA	IMA1	0.07142857142857142	2.639057329615259
FES1	AP3D	0.029411764705882353	3.5263605246161616
TR732	ECM29	0.027777777777777776	3.58351893845611
AP3B	NMD5	0.02040816326530612	3.891820298110627
RRP12	2AAA	0.05405405405405406	2.917770732084279
UTP10	EF3B	0.022222222222222223	3.8066624897703196
EF3B	CND3	0.018018018018018018	4.0163830207523885
RTP1	COPG	0.03278688524590164	3.417726683613366
GCN1	MET18	0.16666666666666666	1.791759469228055
SF3B1	DOHH	0.038461538461538464	3.258096538021482
COPG	AP3B	0.14285714285714285	1.9459101490553135
MAK21	2AAA	0.02666666666666667	3.624340932976365
AP1G1	LAA1	0.022988505747126436	3.7727609380946383
BLM10	UTP20	0.03773584905660377	3.2771447329921766
USO1	COPG	0.02247191011235955	3.7954891891721947
CSE1	NEW1	0.020833333333333332	3.871201010907891
VID28	FES1	0.2222222222222222	1.5040773967762742
RQC1	SEC17	0.021052631578947368	3.8607297110405954
TOR2	COPB	0.03389830508474576	3.3843902633457743
UFD4	RTP1	0.023255813953488372	3.7612001156935624
GCN1	RTP1	0.028169014084507043	3.56953269648137
VID28	RRP12	0.02	3.912023005428146
MET18	LTN1	0.02666666666666667	3.624340932976365
VAC14	CND3	0.031746031746031744	3.4499875458315876
NEW1	MET18	0.028169014084507043	3.56953269648137
VAC8	HYM1	0.03333333333333333	3.4011973816621555
COPB	NEW1	0.019230769230769232	3.951243718581427
VAC14	IMB3	0.06896551724137931	2.6741486494265287
VATH	USO1	0.125	2.0794415416798357
COPG	LAA1	0.024096385542168676	3.7256934272366524
AP1B1	STU1	0.03508771929824561	3.349904087274605
IMA1	VAC14	0.08695652173913043	2.4423470353692043
COPB	VAC8	0.06451612903225806	2.740840023925201
UFD4	ECM29	0.02857142857142857	3.5553480614894135
ATR	IMB4	0.025	3.6888794541139363
IMB1	AP2A	0.030303030303030304	3.4965075614664802
CND1	VAC8	0.024691358024691357	3.7013019741124937
AP2A	LAA1	0.025974025974025976	3.6506582412937383
UTP10	AP2B	0.03278688524590164	3.417726683613366
VAC8	SHE4	0.4	0.916290731874155
TOR2	COPG	0.0392156862745098	3.2386784521643803
CSE1	TOR2	0.03508771929824561	3.349904087274605
GCN1	AP2B	0.05714285714285714	2.8622008809294686
SF3B1	PDS5	0.041666666666666664	3.1780538303479458
VAC14	GCN1	0.1	2.3025850929940455
SXM1	VAC8	0.02531645569620253	3.676300671907076
TOR2	EF3B	0.02127659574468085	3.8501476017100584
VAC14	TTI1	0.027777777777777776	3.58351893845611
RRP12	IMB1	0.07407407407407407	2.6026896854443837
FES1	2AAA	0.03125	3.4657359027997265
MET18	SF3B1	0.08695652173913043	2.4423470353692043
EF3A	DOHH	0.021052631578947368	3.8607297110405954
FES1	TOR1	0.022988505747126436	3.7727609380946383
CND1	CSE1	0.024691358024691357	3.7013019741124937
ATR	IMB3	0.03278688524590164	3.417726683613366
AP1B1	TSC11	0.028985507246376812	3.5409593240373143
2AAA	AP1B1	0.14285714285714285	1.9459101490553135
STU1	CND3	0.037037037037037035	3.295836866004329
AP2B	EF3B	0.0196078431372549	3.9318256327243257
IMA1	EF3B	0.021739130434782608	3.828641396489095
NEW1	2AAA	0.022727272727272728	3.784189633918261
BLM10	STU1	0.0392156862745098	3.2386784521643803
IMB4	COPG	0.044444444444444446	3.1135153092103742
RTP1	CND3	0.023809523809523808	3.7376696182833684
VATH	HGH1	0.2	1.6094379124341003
SXM1	CEX1	0.00980392156862745	4.624972813284271
IMB4	XPO1	0.06896551724137931	2.6741486494265287
UTP10	IPI1	0.03278688524590164	3.417726683613366
TOR2	UTP10	0.07142857142857142	2.639057329615259
SCC2	SCC3	0.125	2.0794415416798357
EF3A	AP1G1	0.016	4.135166556742356
IMB3	TOR2	0.09523809523809523	2.3513752571634776
TOR2	IMA1	0.03571428571428571	3.332204510175204
RRP12	TTI1	0.0273972602739726	3.597312260588446
SXM1	UTP10	0.04081632653061224	3.1986731175506815
VID28	SF3B1	0.0392156862745098	3.2386784521643803
DOHH	VAC8	0.06451612903225806	2.740840023925201
PDS5	EF3A	0.017543859649122806	4.04305126783455
COPB	IMA1	0.08	2.5257286443082556
AP3D	HSM3	0.03636363636363636	3.3141860046725258
VAC14	CSE1	0.04	3.2188758248682006
VAC8	RRP12	0.029850746268656716	3.5115454388310208
TTI1	CSE1	0.029411764705882353	3.5263605246161616
NMD5	RRP12	0.05405405405405406	2.917770732084279
MET18	FES1	0.028985507246376812	3.5409593240373143
VAC8	KOG1	0.011627906976744186	4.454347296253507
UTP20	CEX1	0.010638297872340425	4.543294782270004
AP2A	ECM29	0.034482758620689655	3.367295829986474
STU1	TOR1	0.038461538461538464	3.258096538021482
ECM29	AP2B	0.045454545454545456	3.091042453358316
TOR2	STU1	0.03636363636363636	3.3141860046725258
DOHH	TOR2	0.02127659574468085	3.8501476017100584
IMB3	COPB	0.04	3.2188758248682006
AP2B	UTP20	0.03571428571428571	3.332204510175204
GCN1	STU1	0.05128205128205128	2.9704144655697013
ECM29	AP3B	0.044444444444444446	3.1135153092103742
AP3B	MET18	0.02702702702702703	3.6109179126442243
AP3D	PDS5	0.045454545454545456	3.091042453358316
ECM29	SXM1	0.043478260869565216	3.1354942159291497
VAC8	TOR2	0.05555555555555555	2.890371757896165
MET18	XPO1	0.02631578947368421	3.6375861597263857
AP1B1	SXM1	0.025974025974025976	3.6506582412937383
TOR1	AP2B	0.045454545454545456	3.091042453358316
SF3B1	COPB	0.045454545454545456	3.091042453358316
SF3B1	AP2B	0.05405405405405406	2.917770732084279
UTP20	RRP12	0.18181818181818182	1.7047480922384253
ECM29	VID28	0.02857142857142857	3.5553480614894135
KA120	IMB1	0.2222222222222222	1.5040773967762742
SXM1	EF3A	0.020202020202020204	3.9019726695746444
IMB3	HGH1	0.022988505747126436	3.7727609380946383
TTI1	TOR1	0.02197802197802198	3.817712325956905
STU2	PDS5	0.03278688524590164	3.417726683613366
PTA1	SCC3	0.05555555555555555	2.890371757896165
STU2	XPO1	0.02666666666666667	3.624340932976365
SF3B1	SXM1	0.05405405405405406	2.917770732084279
UFD4	XPO1	0.02197802197802198	3.817712325956905
CND1	COPB	0.05263157894736842	2.9444389791664407
UTP20	RPN2	0.028985507246376812	3.5409593240373143
IMB4	UTP10	0.08695652173913043	2.4423470353692043
SF3B1	RTP1	0.04081632653061224	3.1986731175506815
AP1G1	2AAA	0.06060606060606061	2.803360380906535
AP1G1	VAC14	0.045454545454545456	3.091042453358316
TOR2	KA120	0.03076923076923077	3.481240089335692
UTP20	VAC8	0.0425531914893617	3.1570004211501135
IMB1	UTP20	0.06666666666666667	2.70805020110221
COPG	UTP10	0.0392156862745098	3.2386784521643803
AP2B	MOT1	0.013605442176870748	4.297285406218791
TOR1	VID28	0.029411764705882353	3.5263605246161616
COPG	TOR1	0.047619047619047616	3.044522437723423
SXM1	NEW1	0.0196078431372549	3.9318256327243257
CSE1	MOT1	0.015267175572519083	4.182050142641207
HGH1	VID28	0.18181818181818182	1.7047480922384253
MET18	RPN2	0.02702702702702703	3.6109179126442243
EF3B	VAC8	0.02197802197802198	3.817712325956905
ATR	GCN1	0.03225806451612903	3.4339872044851463
STU2	RTP1	0.043478260869565216	3.1354942159291497
